Repo_id;Full_name_modified;Full_name;owner_id;created_at;updated_at;size;stargazers;Subscribers;forks_count;open_issues;watchers;has_downloads;has_issues;has_pages;has_wiki;has_projects;git_url;clone_url;last_commit_sha;license;testsmells_file;CK_File_Class;CK_File_Method
118113157;aankur_spring-authentication-session-oauth2;aankur/spring-authentication-session-oauth2;878489;Fri Jan 19 08:42:45 BRST 2018;Tue Jul 16 11:50:36 BRT 2019;65;5;2;1;0;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aankur/spring-authentication-session-oauth2.git;https://github.com/aankur/spring-authentication-session-oauth2.git;65e772d7fe8798e0ec6f2cdd5ddff1ca1a885b9a;MIT License;results/aankur_spring-authentication-session-oauth2_testsmells.csv;results/aankur_spring-authentication-session-oauth2_class.csv;results/aankur_spring-authentication-session-oauth2_method.csv
29441438;Aaron1011_WhoWas;Aaron1011/WhoWas;1408859;Sun Jan 18 19:17:20 BRST 2015;Fri Sep 09 21:02:09 BRT 2016;456;8;3;3;1;8;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/Aaron1011/WhoWas.git;https://github.com/Aaron1011/WhoWas.git;d242b55a1e09a1ab238435b5434022078c331e84;MIT License;results/Aaron1011_WhoWas_testsmells.csv;results/Aaron1011_WhoWas_class.csv;results/Aaron1011_WhoWas_method.csv
54168851;aaronshan_hive-third-functions;aaronshan/hive-third-functions;5170947;Thu Mar 17 23:51:16 BRT 2016;Tue Sep 21 05:59:12 BRT 2021;337;164;14;94;5;164;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aaronshan/hive-third-functions.git;https://github.com/aaronshan/hive-third-functions.git;47adbf5fa47ffaf0a23def7a49ef8630a5b5cbde;Apache License 2;results/aaronshan_hive-third-functions_testsmells.csv;results/aaronshan_hive-third-functions_class.csv;results/aaronshan_hive-third-functions_method.csv
40390227;aaronweihe_ThreeTen-Backport-Gson-Adapter;aaronweihe/ThreeTen-Backport-Gson-Adapter;641157;Sat Aug 08 00:35:41 BRT 2015;Wed Jul 07 13:52:16 BRT 2021;166;30;1;5;2;30;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aaronweihe/ThreeTen-Backport-Gson-Adapter.git;https://github.com/aaronweihe/ThreeTen-Backport-Gson-Adapter.git;15f9567fb037ceef8244f0f4f18ab04a1391d020;Apache License 2;results/aaronweihe_ThreeTen-Backport-Gson-Adapter_testsmells.csv;results/aaronweihe_ThreeTen-Backport-Gson-Adapter_class.csv;results/aaronweihe_ThreeTen-Backport-Gson-Adapter_method.csv
15100015;aaryn101_lol4j;aaryn101/lol4j;4121710;Wed Dec 11 04:38:35 BRST 2013;Fri Jun 07 01:57:33 BRT 2019;5947;5;5;2;4;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aaryn101/lol4j.git;https://github.com/aaryn101/lol4j.git;0bfcf0222d13189dad360a9536e3ea6be6414132;MIT License;results/aaryn101_lol4j_testsmells.csv;results/aaryn101_lol4j_class.csv;results/aaryn101_lol4j_method.csv
112846205;aasaru_drools-training;aasaru/drools-training;6773052;Sat Dec 02 11:56:54 BRST 2017;Wed Sep 29 08:17:30 BRT 2021;268;16;5;64;1;16;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/aasaru/drools-training.git;https://github.com/aasaru/drools-training.git;bc3f2593d416bec0069ad3ae184a846a5c9e78dc;Other;results/aasaru_drools-training_testsmells.csv;results/aasaru_drools-training_class.csv;results/aasaru_drools-training_method.csv
83128611;aaschmid_taskwarrior-java-client;aaschmid/taskwarrior-java-client;567653;Sat Feb 25 08:57:06 BRT 2017;Tue Jul 06 11:39:43 BRT 2021;294;13;1;4;0;13;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aaschmid/taskwarrior-java-client.git;https://github.com/aaschmid/taskwarrior-java-client.git;a4c7e8129d6d843741f18a075b5e0b5d2908053d;Apache License 2;results/aaschmid_taskwarrior-java-client_testsmells.csv;results/aaschmid_taskwarrior-java-client_class.csv;results/aaschmid_taskwarrior-java-client_method.csv
56855940;aashrai_GET-TO-WORK;aashrai/GET-TO-WORK;26085184;Fri Apr 22 10:05:45 BRT 2016;Tue Jul 07 23:45:27 BRT 2020;1166;6;2;2;1;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aashrai/GET-TO-WORK.git;https://github.com/aashrai/GET-TO-WORK.git;428849d4b0f629d472180cc7a82a0f8b9f8909fa;MIT License;results/aashrai_GET-TO-WORK_testsmells.csv;results/aashrai_GET-TO-WORK_class.csv;results/aashrai_GET-TO-WORK_method.csv
62820115;aatarasoff_spring-cloud-marathon;aatarasoff/spring-cloud-marathon;3737657;Thu Jul 07 13:02:39 BRT 2016;Mon May 25 07:01:29 BRT 2020;237;31;4;14;3;31;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aatarasoff/spring-cloud-marathon.git;https://github.com/aatarasoff/spring-cloud-marathon.git;e79fdeff8f3243891a62a3961c6f6179ec3d2f6c;MIT License;results/aatarasoff_spring-cloud-marathon_testsmells.csv;results/aatarasoff_spring-cloud-marathon_class.csv;results/aatarasoff_spring-cloud-marathon_method.csv
85335071;aatarasoff_spring-one-nio;aatarasoff/spring-one-nio;3737657;Fri Mar 17 13:55:15 BRT 2017;Sat May 01 19:10:53 BRT 2021;144;8;3;0;0;8;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aatarasoff/spring-one-nio.git;https://github.com/aatarasoff/spring-one-nio.git;735b83bd2a4f2e73afbfdbde033bb94cfc80ccac;Apache License 2;results/aatarasoff_spring-one-nio_testsmells.csv;results/aatarasoff_spring-one-nio_class.csv;results/aatarasoff_spring-one-nio_method.csv
42352449;aatarasoff_spring-thrift-api-gateway;aatarasoff/spring-thrift-api-gateway;3737657;Sat Sep 12 06:57:07 BRT 2015;Fri Apr 30 14:25:02 BRT 2021;80;37;4;14;0;37;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aatarasoff/spring-thrift-api-gateway.git;https://github.com/aatarasoff/spring-thrift-api-gateway.git;b6ea420818573480734ca3a366c803ad139d1cee;MIT License;results/aatarasoff_spring-thrift-api-gateway_testsmells.csv;results/aatarasoff_spring-thrift-api-gateway_class.csv;results/aatarasoff_spring-thrift-api-gateway_method.csv
42074373;aatarasoff_spring-thrift-starter;aatarasoff/spring-thrift-starter;3737657;Mon Sep 07 18:01:07 BRT 2015;Mon Sep 06 16:29:44 BRT 2021;367;152;23;65;5;152;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aatarasoff/spring-thrift-starter.git;https://github.com/aatarasoff/spring-thrift-starter.git;58d1243c2b280a2247aef6ef3fbe998495e80365;MIT License;results/aatarasoff_spring-thrift-starter_testsmells.csv;results/aatarasoff_spring-thrift-starter_class.csv;results/aatarasoff_spring-thrift-starter_method.csv
85422709;ab-book_code_yunfei;ab-book/code_yunfei;28969985;Sat Mar 18 15:20:45 BRT 2017;Mon Nov 02 06:14:33 BRT 2020;5545;11;2;12;0;11;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/ab-book/code_yunfei.git;https://github.com/ab-book/code_yunfei.git;f13146cc9425151ac5237513e912e4e79835df31;Apache License 2;results/ab-book_code_yunfei_testsmells.csv;results/ab-book_code_yunfei_class.csv;results/ab-book_code_yunfei_method.csv
3462887;abahgat_suffixtree;abahgat/suffixtree;125021;Thu Feb 16 17:05:48 BRST 2012;Thu Oct 07 17:26:01 BRT 2021;53;101;6;56;1;101;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/abahgat/suffixtree.git;https://github.com/abahgat/suffixtree.git;b95b632e7a88ab8175714e0c4a55488048fb2d04;Apache License 2;results/abahgat_suffixtree_testsmells.csv;results/abahgat_suffixtree_class.csv;results/abahgat_suffixtree_method.csv
970444;abashev_spring-workflow;abashev/spring-workflow;214171;Thu Oct 07 17:18:51 BRT 2010;Fri Oct 09 12:01:38 BRT 2020;210;6;4;4;0;6;TRUE;FALSE;FALSE;FALSE;FALSE;git://github.com/abashev/spring-workflow.git;https://github.com/abashev/spring-workflow.git;633a06733241c26f06ebd912f5cd641b43c94fe6;Apache License 2;results/abashev_spring-workflow_testsmells.csv;results/abashev_spring-workflow_class.csv;results/abashev_spring-workflow_method.csv
115198458;abdullahalrifat_FoodOrderingSystem;abdullahalrifat/FoodOrderingSystem;12758000;Sat Dec 23 11:50:28 BRST 2017;Thu Oct 11 05:32:49 BRT 2018;5783;6;2;1;0;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abdullahalrifat/FoodOrderingSystem.git;https://github.com/abdullahalrifat/FoodOrderingSystem.git;03c03cca0fe8a05b1994302419c2901872693335;Apache License 2;results/abdullahalrifat_FoodOrderingSystem_testsmells.csv;results/abdullahalrifat_FoodOrderingSystem_class.csv;results/abdullahalrifat_FoodOrderingSystem_method.csv
35370551;abego_treelayout;abego/treelayout;696535;Sun May 10 09:44:29 BRT 2015;Tue Aug 24 11:49:39 BRT 2021;883;66;8;15;0;66;FALSE;TRUE;FALSE;FALSE;TRUE;git://github.com/abego/treelayout.git;https://github.com/abego/treelayout.git;7b748f04d7d9dd56f8f68a84ec412d265aa8879b;"BSD 3-Clause ""New"" or ""Revised"" License";results/abego_treelayout_testsmells.csv;results/abego_treelayout_class.csv;results/abego_treelayout_method.csv
24229101;abel533_ECharts;abel533/ECharts;1787798;Fri Sep 19 09:32:26 BRT 2014;Mon Oct 25 01:51:55 BRT 2021;1848;1022;129;448;36;1022;TRUE;FALSE;FALSE;FALSE;TRUE;git://github.com/abel533/ECharts.git;https://github.com/abel533/ECharts.git;73e031e51b75e67480701404ccf16e76fd5aa278;MIT License;results/abel533_ECharts_testsmells.csv;results/abel533_ECharts_class.csv;results/abel533_ECharts_method.csv
98432140;abel533_guns;abel533/guns;1787798;Wed Jul 26 11:28:56 BRT 2017;Wed Oct 27 16:39:23 BRT 2021;7356;724;90;365;15;724;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abel533/guns.git;https://github.com/abel533/guns.git;d77abb16a633f3e88260816b4a72425dca926d99;Other;results/abel533_guns_testsmells.csv;results/abel533_guns_class.csv;results/abel533_guns_method.csv
173778069;abelidze_planner-server;abelidze/planner-server;22219140;Mon Mar 04 13:11:14 BRT 2019;Wed Mar 03 03:03:02 BRT 2021;654;6;2;0;1;6;TRUE;TRUE;FALSE;TRUE;FALSE;git://github.com/abelidze/planner-server.git;https://github.com/abelidze/planner-server.git;fa67bfc69a6f60c032619e78bd240e2539b187a6;MIT License;results/abelidze_planner-server_testsmells.csv;results/abelidze_planner-server_class.csv;results/abelidze_planner-server_method.csv
1861206;AbFab3D_AbFab3D;AbFab3D/AbFab3D;835692;Tue Jun 07 15:02:05 BRT 2011;Tue Oct 26 20:51:59 BRT 2021;237258;63;16;26;7;63;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/AbFab3D/AbFab3D.git;https://github.com/AbFab3D/AbFab3D.git;a542005ee2471813b9ad559fd355e0b6ee25d52f;Other;results/AbFab3D_AbFab3D_testsmells.csv;results/AbFab3D_AbFab3D_class.csv;results/AbFab3D_AbFab3D_method.csv
11895276;abh1nav_styx;abh1nav/styx;599367;Mon Aug 05 07:01:52 BRT 2013;Thu Jan 04 07:20:28 BRST 2018;164;6;3;0;0;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abh1nav/styx.git;https://github.com/abh1nav/styx.git;ae5cbe0e45952baca36d7ee0946ce7b41173bbb8;Other;results/abh1nav_styx_testsmells.csv;results/abh1nav_styx_class.csv;results/abh1nav_styx_method.csv
64067562;abhijitparida_bunk;abhijitparida/bunk;16451083;Sun Jul 24 10:51:33 BRT 2016;Sun Sep 05 14:58:18 BRT 2021;1768;20;6;28;20;20;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abhijitparida/bunk.git;https://github.com/abhijitparida/bunk.git;5d1fdb3b2a5d37685f20a6454ba5f128669feee7;MIT License;results/abhijitparida_bunk_testsmells.csv;results/abhijitparida_bunk_class.csv;results/abhijitparida_bunk_method.csv
79750743;abhijitvalluri_fitnotifications;abhijitvalluri/fitnotifications;17151327;Sun Jan 22 20:36:41 BRST 2017;Tue Dec 22 00:02:56 BRT 2020;132351;18;4;12;3;18;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abhijitvalluri/fitnotifications.git;https://github.com/abhijitvalluri/fitnotifications.git;6f2d544b490e5cb81faf29fca788c8ae6a10de98;Apache License 2;results/abhijitvalluri_fitnotifications_testsmells.csv;results/abhijitvalluri_fitnotifications_class.csv;results/abhijitvalluri_fitnotifications_method.csv
31909123;abhishek-ch_Awesome_Algorithm;abhishek-ch/Awesome_Algorithm;7579608;Mon Mar 09 13:17:44 BRT 2015;Tue Sep 21 01:25:04 BRT 2021;169;15;2;5;2;15;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abhishek-ch/Awesome_Algorithm.git;https://github.com/abhishek-ch/Awesome_Algorithm.git;9f052e139f94fc220957ae30cfa232dd8a10a06c;GNU General Public License v2;results/abhishek-ch_Awesome_Algorithm_testsmells.csv;results/abhishek-ch_Awesome_Algorithm_class.csv;results/abhishek-ch_Awesome_Algorithm_method.csv
32390546;abid-khan_spring-security-rest;abid-khan/spring-security-rest;2148878;Tue Mar 17 08:56:02 BRT 2015;Mon Sep 30 23:43:31 BRT 2019;78;10;2;5;0;10;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abid-khan/spring-security-rest.git;https://github.com/abid-khan/spring-security-rest.git;fa4d6b5ed7831f16c163368826b134de8bd26d72;Apache License 2;results/abid-khan_spring-security-rest_testsmells.csv;results/abid-khan_spring-security-rest_class.csv;results/abid-khan_spring-security-rest_method.csv
27377253;ably_ably-java;ably/ably-java;1859245;Mon Dec 01 09:54:06 BRST 2014;Mon Oct 25 14:18:42 BRT 2021;8094;33;18;30;85;33;TRUE;TRUE;FALSE;FALSE;FALSE;git://github.com/ably/ably-java.git;https://github.com/ably/ably-java.git;af9ac0878ca2e0beebafa9e7ab6291a1066d3afb;Apache License 2;results/ably_ably-java_testsmells.csv;results/ably_ably-java_class.csv;results/ably_ably-java_method.csv
89139973;abohomol_cookietray;abohomol/cookietray;11644527;Sun Apr 23 09:26:38 BRT 2017;Tue Oct 31 12:01:55 BRST 2017;76;13;2;3;0;13;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abohomol/cookietray.git;https://github.com/abohomol/cookietray.git;64530c166c9e0c76b414964339609dce35fd99ff;Apache License 2;results/abohomol_cookietray_testsmells.csv;results/abohomol_cookietray_class.csv;results/abohomol_cookietray_method.csv
5061371;aboutsip_pkts;aboutsip/pkts;1307390;Sun Jul 15 21:21:33 BRT 2012;Tue Oct 26 04:47:10 BRT 2021;2338;161;16;81;21;161;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aboutsip/pkts.git;https://github.com/aboutsip/pkts.git;e8c544ce12f2cf905c553b4af4ce80fb5582f917;MIT License;results/aboutsip_pkts_testsmells.csv;results/aboutsip_pkts_class.csv;results/aboutsip_pkts_method.csv
13613064;aboutsip_sipstack;aboutsip/sipstack;1307390;Wed Oct 16 05:01:16 BRT 2013;Wed Sep 01 12:28:43 BRT 2021;210;57;14;29;3;57;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aboutsip/sipstack.git;https://github.com/aboutsip/sipstack.git;1612906d9c2c021cc80e6089b03b479cdff5fa56;MIT License;results/aboutsip_sipstack_testsmells.csv;results/aboutsip_sipstack_class.csv;results/aboutsip_sipstack_method.csv
153397432;abranhe_allalgorithms-java;abranhe/allalgorithms-java;21347264;Wed Oct 17 01:55:05 BRT 2018;Thu May 13 18:51:33 BRT 2021;38;13;0;9;3;13;TRUE;TRUE;FALSE;FALSE;FALSE;git://github.com/abranhe/allalgorithms-java.git;https://github.com/abranhe/allalgorithms-java.git;350d9fbbc6ad7763ddf739d9596e29668e4b436e;MIT License;results/abranhe_allalgorithms-java_testsmells.csv;results/abranhe_allalgorithms-java_class.csv;results/abranhe_allalgorithms-java_method.csv
15870646;abrensch_brouter;abrensch/brouter;5775537;Mon Jan 13 12:36:15 BRST 2014;Tue Oct 26 12:22:03 BRT 2021;4099;253;36;72;123;253;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abrensch/brouter.git;https://github.com/abrensch/brouter.git;ac13b1fe34d49a9b20aae023f2c4f1fbba45600c;MIT License;results/abrensch_brouter_testsmells.csv;results/abrensch_brouter_class.csv;results/abrensch_brouter_method.csv
34445488;abstools_abstools;abstools/abstools;10978212;Thu Apr 23 06:00:35 BRT 2015;Thu Oct 21 08:34:01 BRT 2021;182675;29;16;26;59;29;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abstools/abstools.git;https://github.com/abstools/abstools.git;ab51a6795513e23a048f6234cb9079cde1092a08;"BSD 3-Clause ""New"" or ""Revised"" License";results/abstools_abstools_testsmells.csv;results/abstools_abstools_class.csv;results/abstools_abstools_method.csv
9124517;abstractj_kalium;abstractj/kalium;21758;Sat Mar 30 22:37:19 BRT 2013;Thu Aug 19 13:07:14 BRT 2021;15736;203;19;69;11;203;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/abstractj/kalium.git;https://github.com/abstractj/kalium.git;e3baab3f00477fe4e4f83aaff5905e89e725c449;Apache License 2;results/abstractj_kalium_testsmells.csv;results/abstractj_kalium_class.csv;results/abstractj_kalium_method.csv
49508658;abuchanan920_historybook;abuchanan920/historybook;368793;Tue Jan 12 13:20:46 BRST 2016;Thu Jun 21 03:22:20 BRT 2018;401;8;3;0;7;8;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abuchanan920/historybook.git;https://github.com/abuchanan920/historybook.git;8b746cc6838b9bd0d40978bb04a54ea844a39e8b;Apache License 2;results/abuchanan920_historybook_testsmells.csv;results/abuchanan920_historybook_class.csv;results/abuchanan920_historybook_method.csv
112994739;abused_World-Border;abused/World-Border;10110829;Mon Dec 04 02:31:18 BRST 2017;Wed Sep 29 20:58:49 BRT 2021;11926;12;4;10;15;12;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/abused/World-Border.git;https://github.com/abused/World-Border.git;f39e275afc72c1545ba547f37856be69c54579e1;MIT License;results/abused_World-Border_testsmells.csv;results/abused_World-Border_class.csv;results/abused_World-Border_method.csv
43171060;ac2cz_FoxTelem;ac2cz/FoxTelem;14824793;Fri Sep 25 16:23:28 BRT 2015;Wed Sep 15 19:42:00 BRT 2021;42731;42;8;15;49;42;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/ac2cz/FoxTelem.git;https://github.com/ac2cz/FoxTelem.git;0dea0ab553c2cbeaddc20257981549ef8afd21a0;GNU General Public License v3;results/ac2cz_FoxTelem_testsmells.csv;results/ac2cz_FoxTelem_class.csv;results/ac2cz_FoxTelem_method.csv
32956368;acadet_springbok;acadet/springbok;6152745;Thu Mar 26 19:59:24 BRT 2015;Thu Apr 28 11:48:23 BRT 2016;232;5;4;6;0;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acadet/springbok.git;https://github.com/acadet/springbok.git;6a06650606b184f32a082dc47061bc41fcb8115d;MIT License;results/acadet_springbok_testsmells.csv;results/acadet_springbok_class.csv;results/acadet_springbok_method.csv
104486348;AcadiaSoft_simm-lib;AcadiaSoft/simm-lib;30508839;Fri Sep 22 11:53:18 BRT 2017;Fri Oct 08 02:37:45 BRT 2021;581;47;27;27;3;47;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/AcadiaSoft/simm-lib.git;https://github.com/AcadiaSoft/simm-lib.git;2c8536488d806a58a358bd9de1853c8eeab9339f;MIT License;results/AcadiaSoft_simm-lib_testsmells.csv;results/AcadiaSoft_simm-lib_class.csv;results/AcadiaSoft_simm-lib_method.csv
4383703;acanda_eclipse-pmd;acanda/eclipse-pmd;174978;Sun May 20 06:39:59 BRT 2012;Wed Apr 21 07:52:23 BRT 2021;16773;20;12;10;11;20;TRUE;TRUE;TRUE;FALSE;TRUE;git://github.com/acanda/eclipse-pmd.git;https://github.com/acanda/eclipse-pmd.git;74657af088422ed9b9c6b8a3ac7f9a28331b785f;Other;results/acanda_eclipse-pmd_testsmells.csv;results/acanda_eclipse-pmd_class.csv;results/acanda_eclipse-pmd_method.csv
54744886;acanda_spring-banner-plugin;acanda/spring-banner-plugin;174978;Sun May 20 06:39:59 BRT 2012;Mon Oct 25 15:46:30 BRT 2021;143;16;4;4;0;16;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/acanda/spring-banner-plugin.git;https://github.com/acanda/spring-banner-plugin.git;f842149058f3a989aa1482d6768378f7fec92c54;Apache License 2;results/acanda_spring-banner-plugin_testsmells.csv;results/acanda_spring-banner-plugin_class.csv;results/acanda_spring-banner-plugin_method.csv
15089613;AccelerationNet_access2csv;AccelerationNet/access2csv;1148671;Tue Dec 10 19:14:52 BRST 2013;Tue Mar 09 07:18:38 BRT 2021;4586;74;12;14;6;74;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/AccelerationNet/access2csv.git;https://github.com/AccelerationNet/access2csv.git;2edd3cba957024bcde1c78c69f2c53443a155595;MIT License;results/AccelerationNet_access2csv_testsmells.csv;results/AccelerationNet_access2csv_class.csv;results/AccelerationNet_access2csv_method.csv
24924472;acciente_oacc-core;acciente/oacc-core;9047884;Wed Oct 08 01:23:48 BRT 2014;Thu Jun 24 10:54:29 BRT 2021;3624;103;15;23;5;103;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acciente/oacc-core.git;https://github.com/acciente/oacc-core.git;1c47f8b55eeba8d5953ad269093824de18f05a47;Apache License 2;results/acciente_oacc-core_testsmells.csv;results/acciente_oacc-core_class.csv;results/acciente_oacc-core_method.csv
49137022;Accordance_microservice-dojo;Accordance/microservice-dojo;11142610;Wed Jan 06 11:31:28 BRST 2016;Mon Aug 09 01:35:29 BRT 2021;3775;11;3;14;1;11;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/Accordance/microservice-dojo.git;https://github.com/Accordance/microservice-dojo.git;da7d50bffc48a558ed081ca25a2ed3e9ada22de0;MIT License;results/Accordance_microservice-dojo_testsmells.csv;results/Accordance_microservice-dojo_class.csv;results/Accordance_microservice-dojo_method.csv
72375215;accountingSoftwareCSE343Group4_accounting_Soft;accountingSoftwareCSE343Group4/accounting_Soft;22855073;Sun Oct 30 18:59:58 BRST 2016;Fri Jan 27 20:58:59 BRST 2017;5788;6;8;4;0;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/accountingSoftwareCSE343Group4/accounting_Soft.git;https://github.com/accountingSoftwareCSE343Group4/accounting_Soft.git;7d8b8cbaf88ea71fb9ebcadab5a47bbd87abf23e;GNU General Public License v3;results/accountingSoftwareCSE343Group4_accounting_Soft_testsmells.csv;results/accountingSoftwareCSE343Group4_accounting_Soft_class.csv;results/accountingSoftwareCSE343Group4_accounting_Soft_method.csv
24824396;acebaggins_guava-collectors;acebaggins/guava-collectors;5026436;Sun Oct 05 16:41:34 BRT 2014;Thu Feb 06 22:51:55 BRT 2020;231;5;1;0;0;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acebaggins/guava-collectors.git;https://github.com/acebaggins/guava-collectors.git;abad3c8aa00f05c531e53f6614d9d62085f0a55d;Apache License 2;results/acebaggins_guava-collectors_testsmells.csv;results/acebaggins_guava-collectors_class.csv;results/acebaggins_guava-collectors_method.csv
3037240;acegi_xml-format-maven-plugin;acegi/xml-format-maven-plugin;19718381;Thu Dec 22 21:06:49 BRST 2011;Wed Aug 04 06:09:22 BRT 2021;1213;12;2;12;0;12;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/acegi/xml-format-maven-plugin.git;https://github.com/acegi/xml-format-maven-plugin.git;7da9ab336fd4de5707d0b423dbdc8fe8108603c8;Apache License 2;results/acegi_xml-format-maven-plugin_testsmells.csv;results/acegi_xml-format-maven-plugin_class.csv;results/acegi_xml-format-maven-plugin_method.csv
174354196;acelera-dev_acelera-dev-brasil-2019-01;acelera-dev/acelera-dev-brasil-2019-01;47989600;Thu Mar 07 10:59:56 BRT 2019;Fri Jun 26 10:51:28 BRT 2020;92;15;13;11;0;15;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acelera-dev/acelera-dev-brasil-2019-01.git;https://github.com/acelera-dev/acelera-dev-brasil-2019-01.git;13d60af7be211cc21ca9b0930d380e4043d14a96;Apache License 2;results/acelera-dev_acelera-dev-brasil-2019-01_testsmells.csv;results/acelera-dev_acelera-dev-brasil-2019-01_class.csv;results/acelera-dev_acelera-dev-brasil-2019-01_method.csv
137209800;acgray_jplow;acgray/jplow;881622;Wed Jun 13 09:02:51 BRT 2018;Mon Sep 10 08:14:41 BRT 2018;30;5;2;0;0;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acgray/jplow.git;https://github.com/acgray/jplow.git;b0ec8a5a1ea257765486f5d09a9eee4598780ade;Apache License 2;results/acgray_jplow_testsmells.csv;results/acgray_jplow_class.csv;results/acgray_jplow_method.csv
76209402;acharapko_retroscope-lib;acharapko/retroscope-lib;24513920;Sun Dec 11 22:39:39 BRST 2016;Tue Apr 20 17:21:19 BRT 2021;1675;14;1;1;0;14;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/acharapko/retroscope-lib.git;https://github.com/acharapko/retroscope-lib.git;ea4cebbe31735c6e8f452bced5ce5529409746e0;Other;results/acharapko_retroscope-lib_testsmells.csv;results/acharapko_retroscope-lib_class.csv;results/acharapko_retroscope-lib_method.csv
32086270;achaussende_tp-2D-cutting-stock-problem;achaussende/tp-2D-cutting-stock-problem;6266416;Thu Mar 12 12:58:02 BRT 2015;Sun Jun 06 18:10:55 BRT 2021;521;8;3;11;1;8;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/achaussende/tp-2D-cutting-stock-problem.git;https://github.com/achaussende/tp-2D-cutting-stock-problem.git;3d0f33281f50d823b85968d2c2ba430c3bfeb210;GNU Affero General Public License v3;results/achaussende_tp-2D-cutting-stock-problem_testsmells.csv;results/achaussende_tp-2D-cutting-stock-problem_class.csv;results/achaussende_tp-2D-cutting-stock-problem_method.csv
139960942;achuzhmarov_test-tutorial;achuzhmarov/test-tutorial;33420083;Fri Jul 06 06:06:22 BRT 2018;Thu Jul 29 12:55:16 BRT 2021;46;8;0;3;0;8;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/achuzhmarov/test-tutorial.git;https://github.com/achuzhmarov/test-tutorial.git;7945f9ee29da2f1f20a8589350721af2853e3353;MIT License;results/achuzhmarov_test-tutorial_testsmells.csv;results/achuzhmarov_test-tutorial_class.csv;results/achuzhmarov_test-tutorial_method.csv
183962384;aclement_spring-boot-graal-feature;aclement/spring-boot-graal-feature;226298;Sun Apr 28 18:49:01 BRT 2019;Tue May 04 06:25:07 BRT 2021;467;74;15;12;12;74;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/aclement/spring-boot-graal-feature.git;https://github.com/aclement/spring-boot-graal-feature.git;ed3fc79b8f21c5bc5caf03b2f13ed1d1a3f04807;Apache License 2;results/aclement_spring-boot-graal-feature_testsmells.csv;results/aclement_spring-boot-graal-feature_class.csv;results/aclement_spring-boot-graal-feature_method.csv
