App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
TestSmellDetector,HeartbeatTimerTaskTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\HeartbeatTimerTaskTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\HeartbeatTimerTask.java,,,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TestSmellDetector,InitialisedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\InitialisedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\InitialisedState.java,,,10,6,0,1,0,0,6,0,0,0,0,1,0,0,6,10,0,0,0,0,6,0
TestSmellDetector,JndiContextFactoryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\JndiContextFactoryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\JndiContextFactory.java,,,14,11,0,0,0,0,13,0,1,0,0,1,0,0,1,0,1,0,0,0,13,0
TestSmellDetector,MessageLifecycleEventTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\MessageLifecycleEventTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MessageLifecycleEvent.java,,,17,8,0,0,0,0,15,0,0,0,1,0,0,0,6,13,0,0,0,0,17,0
TestSmellDetector,MessageLoggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\util\MessageLoggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MessageLogger.java,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
TestSmellDetector,MetadataCollectionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\MetadataCollectionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MetadataCollection.java,,,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,8,0
TestSmellDetector,MetadataLoggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\util\MetadataLoggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MetadataLogger.java,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
TestSmellDetector,MimeEncoderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\MimeEncoderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MimeEncoder.java,,,17,8,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0
TestSmellDetector,MultiPayloadMessageFactoryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\MultiPayloadMessageFactoryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MultiPayloadMessageFactory.java,,,17,15,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0
TestSmellDetector,MultiPayloadMessageMimeEncoderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\MultiPayloadMessageMimeEncoderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\MultiPayloadMessageMimeEncoder.java,,,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
TestSmellDetector,NullMessageConsumerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\NullMessageConsumerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\NullMessageConsumer.java,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
TestSmellDetector,NullMessageProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\NullMessageProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\NullMessageProducer.java,,,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
TestSmellDetector,RaiseExceptionOutOfStateHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RaiseExceptionOutOfStateHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\OutOfStateHandler.java,,,8,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,1,0,0,7,0
TestSmellDetector,QuartzCronPollerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\QuartzCronPollerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\Poller.java,,,11,4,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
TestSmellDetector,PollingTriggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\PollingTriggerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\PollingTrigger.java,,,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
TestSmellDetector,PoolingWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\PoolingWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\PoolingWorkflow.java,,,36,17,1,0,0,0,26,0,0,0,0,0,0,2,0,0,3,0,0,0,26,0
TestSmellDetector,StandardProcessingExceptionHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StandardProcessingExceptionHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ProcessingExceptionHandler.java,,,13,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0
TestSmellDetector,ProduceExceptionHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\ProduceExceptionHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ProduceExceptionHandler.java,,,3,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
TestSmellDetector,ProduceOnlyProducerImpTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\ProduceOnlyProducerImpTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ProduceOnlyProducerImp.java,,,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
TestSmellDetector,RandomIntervalPollerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RandomIntervalPollerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RandomIntervalPoller.java,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
TestSmellDetector,RequestReplyProducerBaseTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RequestReplyProducerBaseTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RequestReplyProducerBase.java,,,16,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0
TestSmellDetector,RequestReplyWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RequestReplyWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RequestReplyWorkflow.java,,,17,7,0,0,0,0,11,0,0,0,0,0,0,0,11,21,1,1,0,0,11,0
TestSmellDetector,ResolveFromPayloadUsingXPathTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\resolver\ResolveFromPayloadUsingXPathTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ResolveFromPayloadUsingXPath.java,,,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
TestSmellDetector,RetryMessageErrorHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RetryMessageErrorHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RetryMessageErrorHandler.java,,,24,8,1,0,0,0,17,0,0,0,0,0,0,0,10,24,2,0,0,0,17,0
TestSmellDetector,RetryMessageErrorHandlerMonitorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\runtime\RetryMessageErrorHandlerMonitorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RetryMessageErrorHandlerMonitor.java,,,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TestSmellDetector,RetryOnceStandaloneProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\RetryOnceStandaloneProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\RetryOnceStandaloneProducer.java,,,9,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0
TestSmellDetector,SaferXMLResolverTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\resolver\SaferXMLResolverTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\SaferXMLResolver.java,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0
TestSmellDetector,SerializableMessageTranslatorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\SerializableMessageTranslatorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\SerializableMessageTranslator.java,,,6,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0
TestSmellDetector,CustomlyBuiltDatasafeServiceTest.java,D:\Master_Thesis\Github_Projects\datasafe\datasafe-examples\datasafe-examples-customize-dagger\src\test\java\de\adorsys\datasafe\examples\business\filesystem\CustomlyBuiltDatasafeServiceTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\Service.java,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TestSmellDetector,RetryServiceImpTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\jdbc\retry\RetryServiceImpTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ServiceImp.java,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TestSmellDetector,JdbcServiceListTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\services\jdbc\JdbcServiceListTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ServiceList.java,,,24,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
TestSmellDetector,RetryingServiceWrapperTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\services\RetryingServiceWrapperTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ServiceWrapper.java,,,10,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,4,0,0,6,0
TestSmellDetector,SharedConnectionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\SharedConnectionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\SharedConnection.java,,,11,6,0,0,0,0,8,0,0,0,0,0,0,0,7,2,1,0,0,0,8,0
TestSmellDetector,SharedServiceTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\SharedServiceTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\SharedService.java,,,13,6,0,0,0,0,4,0,0,0,0,0,0,0,6,11,0,0,0,0,8,0
TestSmellDetector,StandaloneConsumerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StandaloneConsumerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StandaloneConsumer.java,,,9,7,0,0,0,0,9,0,0,0,0,0,0,0,5,16,3,1,0,0,9,0
TestSmellDetector,StandaloneProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StandaloneProducerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StandaloneProducer.java,,,8,3,0,0,0,0,7,0,0,0,0,0,0,0,4,8,0,0,0,0,7,0
TestSmellDetector,StandaloneRequestorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StandaloneRequestorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StandaloneRequestor.java,,,13,6,0,0,0,0,12,0,0,0,0,0,0,0,6,13,1,5,0,0,12,0
TestSmellDetector,StandardWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StandardWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StandardWorkflow.java,,,27,11,8,0,0,0,22,0,0,0,0,1,0,0,11,29,0,0,0,0,22,0
TestSmellDetector,StartedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StartedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StartedState.java,,,10,6,0,1,0,0,6,0,0,0,0,1,0,0,6,11,0,0,0,0,6,0
TestSmellDetector,StoppedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\StoppedStateTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\StoppedState.java,,,10,6,0,1,0,0,6,0,0,0,0,1,0,0,6,10,0,0,0,0,6,0
TestSmellDetector,SwitchPayloadServiceTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\SwitchPayloadServiceTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\SwitchPayloadService.java,,,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TestSmellDetector,ThreadContextWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\ThreadContextWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\ThreadContextWorkflow.java,,,24,11,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
TestSmellDetector,WaitingOutOfStateHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\WaitingOutOfStateHandlerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\WaitingOutOfStateHandler.java,,,7,3,0,0,0,0,5,1,0,0,0,0,0,0,5,19,2,1,0,0,6,0
TestSmellDetector,MessageCountNotificationWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\interceptor\MessageCountNotificationWorkflowTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\Workflow.java,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TestSmellDetector,JettyAsyncWorkflowInterceptorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\http\jetty\JettyAsyncWorkflowInterceptorTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\WorkflowInterceptor.java,,,10,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
TestSmellDetector,XStreamJsonMarshallerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\XStreamJsonMarshallerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\XStreamJsonMarshaller.java,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TestSmellDetector,XStreamMarshallerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\XStreamMarshallerTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\XStreamMarshaller.java,,,5,2,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0
TestSmellDetector,NoCacheTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\fs\NoCacheTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\cache\Cache.java,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TestSmellDetector,CacheExpiryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\cache\CacheExpiryTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\cache\CacheExpiry.java,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TestSmellDetector,TimeSliceDefaultCacheProviderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\interceptor\TimeSliceDefaultCacheProviderTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\cache\CacheProvider.java,,,7,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
TestSmellDetector,NullCacheImplementationTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\cache\NullCacheImplementationTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\cache\NullCacheImplementation.java,,,8,4,0,0,0,0,6,0,0,0,0,0,0,0,4,15,2,1,0,0,6,0
TestSmellDetector,RetryingCacheProxyTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\cache\RetryingCacheProxyTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\cache\RetryingCacheProxy.java,,,12,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0
TestSmellDetector,ByteArrayFromPayloadTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\ByteArrayFromPayloadTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\ByteArrayFromPayload.java,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TestSmellDetector,ExecutionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\ExecutionTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\Execution.java,,,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TestSmellDetector,FileDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\FileDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\FileDataInputParameter.java,,,8,5,0,0,0,0,8,0,3,0,0,0,0,0,7,19,1,0,0,3,8,0
TestSmellDetector,FileInputStreamDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\FileInputStreamDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\FileInputStreamDataInputParameter.java,,,7,4,0,0,0,0,7,0,2,0,0,0,0,0,7,19,1,0,0,2,7,0
TestSmellDetector,MetadataDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MetadataDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MetadataDataInputParameter.java,,,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
TestSmellDetector,MetadataDataOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MetadataDataOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MetadataDataOutputParameter.java,,,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
TestSmellDetector,MetadataStreamOutputTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MetadataStreamOutputTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MetadataStreamOutput.java,,,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
TestSmellDetector,MultiPartMessageStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPartMessageStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPartMessageStreamInputParameter.java,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
TestSmellDetector,MultiPayloadByteArrayInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadByteArrayInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadByteArrayInputParameter.java,,,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0
TestSmellDetector,MultiPayloadByteArrayOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadByteArrayOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadByteArrayOutputParameter.java,,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0
TestSmellDetector,MultiPayloadStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadStreamInputParameter.java,,,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0
TestSmellDetector,MultiPayloadStreamOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadStreamOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadStreamOutputParameter.java,,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,2,6,0,1,0,0,6,0
TestSmellDetector,MultiPayloadStringInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadStringInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadStringInputParameter.java,,,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0
TestSmellDetector,MultiPayloadStringOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\MultiPayloadStringOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\MultiPayloadStringOutputParameter.java,,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0
TestSmellDetector,PayloadStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\PayloadStreamInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\PayloadStreamInputParameter.java,,,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
TestSmellDetector,PayloadStreamOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\PayloadStreamOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\PayloadStreamOutputParameter.java,,,7,4,1,0,0,0,6,0,0,0,0,0,0,0,5,15,1,1,0,0,7,0
TestSmellDetector,StringPayloadDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\StringPayloadDataInputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\StringPayloadDataInputParameter.java,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TestSmellDetector,StringPayloadDataOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\common\StringPayloadDataOutputParameterTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\common\StringPayloadDataOutputParameter.java,,,3,3,0,0,0,0,2,0,0,0,0,0,0,0,2,5,1,0,0,0,3,0
TestSmellDetector,ConfigPreProcessorImplTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\config\ConfigPreProcessorImplTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\config\ConfigPreProcessorImpl.java,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
TestSmellDetector,ConfigPreProcessorsTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\test\java\com\adaptris\core\config\ConfigPreProcessorsTest.java,D:\Master_Thesis\Github_Projects\interlok\interlok-core\src\main\java\com\adaptris\core\config\ConfigPreProcessors.java,,,7,2,0,0,0,0,2,0,0,0,0,0,0,0,3,7,0,0,0,0,7,0
